,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,RH_pred_xg,AH_pred_xg
3761,2004-08-14 11:00:00,1.0,922.0,4.027580344201121,712.25,52.0,923.75,57.0,1494.0,608.75,34.97500038147,29.0,1.6016586652244509,29.536303,1.6191509
3762,2004-08-14 12:00:00,0.8,913.5,4.284650061791204,726.25,44.0,958.5,51.0,1495.5,533.5,35.27499961853,27.625,1.5512199062589374,27.776827,1.6299701
3763,2004-08-14 13:00:00,0.8,872.75,3.7949708199494,699.25,47.0,998.75,53.0,1413.25,527.5,36.175000190735,24.124999523163,1.4234819909001946,24.37818,1.4287338
3764,2004-08-14 14:00:00,0.7,831.0,3.385350108425627,675.5,37.0,1041.0,49.0,1349.75,463.25,34.799999237061,24.450000286102,1.3373492453485136,24.50387,1.3394451
3765,2004-08-14 15:00:00,0.7,839.5,3.551096219905272,685.25,33.0,1051.0,44.0,1339.25,461.75,38.199999809265,19.599999904633,1.2914906966738098,21.584364,1.3144692
3766,2004-08-14 16:00:00,0.7,874.0,3.559686944640014,685.75,36.0,1031.75,48.0,1401.5,500.5,38.85000038147,20.25,1.3820373012288418,20.813723,1.4251529
3767,2004-08-14 17:00:00,0.7,896.25,3.5768949346196734,686.75,33.0,1005.5,46.0,1437.5,492.5,36.949999809265,27.10000038147,1.6683202046424914,26.764238,1.6391485
3768,2004-08-14 18:00:00,0.9,963.75,5.106145385761624,768.75,40.0,872.75,56.0,1546.25,571.75,35.175000190735,32.050000190735,1.7897854769856254,31.639986,1.7799882
3769,2004-08-14 19:00:00,1.2,1001.25,6.579527516625024,838.25,56.0,800.75,73.0,1613.75,668.25,32.0,38.22500038147,1.787975222383776,38.676056,1.7664955
3770,2004-08-14 20:00:00,1.4,1004.75,7.264107476149063,868.25,71.0,778.75,85.0,1632.75,771.0,29.824999809265,41.77499961853,1.7269475281401396,43.854053,1.6796991
3771,2004-08-14 21:00:00,1.2,978.75,6.139279509279001,818.25,57.0,797.0,72.0,1589.5,731.5,28.199999809265,45.875,1.727224319633576,47.261578,1.7090454
3772,2004-08-14 22:00:00,1.0,935.25,5.211861857678675,774.0,43.0,825.25,53.0,1562.25,686.75,27.14999961853,48.199999809265,1.707491525257095,49.358856,1.7432842
3773,2004-08-14 23:00:00,0.9,938.5,4.8974902217395755,758.25,40.0,858.25,47.0,1543.5,663.75,26.674999713898,49.474999427795,1.704770367735446,49.661884,1.6971081
3774,2004-08-15 00:00:00,0.7,878.25,3.5296581382548093,684.0,26.0,946.5,37.0,1475.0,587.5,26.074999809265,50.849999427795,1.6916823537301724,50.71617,1.6733947
3775,2004-08-15 01:00:00,0.5,847.5,2.963972167403005,649.75,24.0,989.25,34.0,1479.25,609.75,25.700000286102,52.474999427795,1.70771960586533,52.57006,1.6843774
3776,2004-08-15 02:00:00,0.5,825.5,2.676090587829464,631.25,24.0,1028.0,33.0,1473.0,593.25,24.75,55.424999237061,1.705429651951264,55.180656,1.7229738
3777,2004-08-15 03:00:00,0.4,804.25,2.1766195262225123,597.0,114.5,1077.0,80.08076923076922,1453.5,566.25,23.800000190735,57.5,1.6722614297755631,56.91778,1.6940719
3778,2004-08-15 04:00:00,0.758659217877095,788.5,2.002012781782857,584.25,18.0,1107.0,27.0,1456.5,570.75,22.425000190735,62.150000572205,1.664753128493255,61.81395,1.6732819
3779,2004-08-15 05:00:00,0.4,784.5,2.38632864280939,611.75,18.0,1054.25,27.0,1443.0,613.75,22.52499961853,61.800001144409,1.6653547266763575,61.580925,1.503695
3780,2004-08-15 06:00:00,0.4,771.5,1.9919360621192284,583.5,19.0,1148.5,27.0,1413.5,565.5,22.724999904633,59.174999237061,1.6138769203283407,54.162384,1.6151791
3781,2004-08-15 07:00:00,0.5,795.5,2.5443192057017083,622.5,22.0,1064.0,28.0,1425.0,593.5,23.02499961853,58.424999237061,1.6223272217069336,58.104675,1.6141974
3782,2004-08-15 08:00:00,0.7,875.25,3.4954723944380346,682.0,34.0,983.0,36.0,1457.0,610.5,23.924999713898,56.275000572205,1.6488584795431034,55.297985,1.4967062
3783,2004-08-15 09:00:00,1.1,954.5,5.977547426091629,810.75,61.0,841.25,59.0,1562.0,758.5,26.299999713898,50.100001335144,1.6888549558446249,50.092598,1.6654713
3784,2004-08-15 10:00:00,1.0,937.5,5.293026866602364,778.0,46.0,896.0,56.0,1519.75,699.75,32.14999961853,34.0,1.6038538968193805,32.756287,1.5617546
3785,2004-08-15 11:00:00,1.2,953.75,6.302848755839772,825.75,56.0,870.25,70.0,1530.75,691.25,35.825000762939,25.675000190735,1.486084982782973,25.32372,1.4722646
3786,2004-08-15 12:00:00,1.1,875.0,4.794557233587375,753.0,31.0,978.25,36.0,1402.0,578.75,38.27499961853,19.75,1.3066710631948186,20.088514,1.3105084
3787,2004-08-15 13:00:00,0.6,809.75,3.1901107029667854,663.75,11.0,1122.75,17.0,1312.25,478.0,37.25,20.549999713898,1.2859665112731746,20.22116,1.2838906
3788,2004-08-15 14:00:00,0.4,746.0,2.566706973107863,624.0,8.0,1226.5,14.0,1209.0,410.0,36.325000762939,18.449999809265,1.0976262040538733,18.638605,1.0316234
3789,2004-08-15 15:00:00,0.4,738.25,2.3646274029643113,610.25,14.0,1281.0,24.0,1203.75,404.25,36.849999427795,16.900000095367,1.0347239734022502,16.651014,1.0165757
3790,2004-08-15 16:00:00,0.5,771.0,3.0038336209830145,652.25,21.0,1222.75,36.0,1239.25,440.0,37.85000038147,15.925000190735,1.029607221171202,15.998702,0.97460246
3791,2004-08-15 17:00:00,0.6,799.25,3.1004256149760825,658.25,26.0,1216.25,43.0,1254.0,460.5,36.724999427795,17.099999904633,1.039839675419833,17.279333,1.0221034
3792,2004-08-15 18:00:00,0.8,830.75,3.4359890246922533,678.5,37.0,1142.5,60.0,1291.0,526.25,33.77499961853,21.875,1.1302712630396932,19.90553,1.0978302
3793,2004-08-15 19:00:00,1.0,884.75,4.6058751245249345,743.25,53.0,1015.75,81.0,1379.0,646.5,32.575000762939,24.599999904633,1.1885163352873012,24.4912,0.9643519
3794,2004-08-15 20:00:00,1.1,882.75,4.378099661241634,731.25,56.0,987.5,87.0,1384.0,692.5,30.550000190735,28.425000190735,1.2247074762896268,28.287432,1.157038
3795,2004-08-15 21:00:00,1.1,906.25,5.529347269408193,789.5,51.0,936.25,85.0,1429.5,728.75,29.375,30.5,1.2287566946277422,31.126879,1.201936
3796,2004-08-15 22:00:00,1.6,981.5,8.166234911142775,906.0,79.0,783.5,91.0,1560.75,1002.25,28.449999809265,34.39999961853,1.31402675142956,33.11351,1.3713213
3797,2004-08-15 23:00:00,0.9,892.0,5.046151091189926,765.75,38.0,879.75,55.0,1399.25,796.5,28.324999809265,34.14999961853,1.2950937943344951,28.907026,1.1799806
3798,2004-08-16 00:00:00,0.7,841.25,3.9959242929204266,710.5,25.0,956.25,42.0,1366.75,684.5,27.800000190735,35.249999046326,1.2968003948605407,27.424992,1.27459
3799,2004-08-16 01:00:00,0.7,859.25,3.676526439069904,692.5,24.0,988.25,43.0,1376.75,710.0,25.349999904633,39.699999809265,1.265629977276036,39.647415,1.2775639
3800,2004-08-16 02:00:00,0.5,810.0,3.076155477904867,656.75,11.0,1016.25,20.0,1336.5,629.0,24.5,41.525000572205,1.2589477852817275,41.584698,1.2606735
3801,2004-08-16 03:00:00,0.4,759.25,1.756638462509187,565.5,114.5,1175.25,80.08076923076922,1266.75,502.75,24.75,39.75,1.2231092394807483,43.68707,1.2054256
3802,2004-08-16 04:00:00,0.3,748.5,1.4834002480253918,543.25,16.0,1237.75,23.0,1243.5,461.75,23.349999904633,41.875,1.1855911804078738,42.593388,1.0846914
3803,2004-08-16 05:00:00,0.4,765.75,2.4482738023488557,616.0,43.0,1163.25,43.0,1306.0,529.75,21.500000476837,45.624999046326,1.155816583183578,45.03625,1.125571
3804,2004-08-16 06:00:00,0.9,864.75,5.400366310442631,783.25,86.0,893.25,68.0,1445.5,838.0,21.349999904633,46.974999427795,1.1792624699096799,47.563995,1.2554886
3805,2004-08-16 07:00:00,1.3,923.5,8.51218364634849,920.0,92.0,766.75,62.0,1534.25,945.75,22.175000190735,44.97500038147,1.1867197906558435,45.4224,1.3993022
3806,2004-08-16 08:00:00,1.6,973.25,10.86645022238897,1009.5,102.0,722.25,65.0,1615.5,1014.0,23.64999961853,40.75,1.1745796227124314,41.439514,1.4436864
3807,2004-08-16 09:00:00,2.1,1027.75,11.96086428593333,1048.25,171.0,719.25,93.0,1624.25,1134.5,27.099999904633,32.449999809265,1.146203032415651,36.03862,1.2168951
3808,2004-08-16 10:00:00,2.0,979.0,10.58447377011375,999.25,148.0,795.5,110.0,1515.0,1026.5,33.350000858307,20.099999904633,1.0142095838424925,19.362717,1.015458
3809,2004-08-16 11:00:00,1.4,892.25,7.4044776893376385,874.25,119.0,923.25,106.0,1369.25,749.0,35.27499961853,17.0,0.9545968653901152,16.873602,0.9636828
3810,2004-08-16 12:00:00,1.4,891.66666666667,7.281591093272267,869.0,71.0,953.33333333333,77.0,1363.0,632.0,37.399998982747,14.733333269755,0.9295388295490523,15.098207,0.91186327
3811,2004-08-16 13:00:00,0.9,835.5,4.558016073200626,740.75,53.0,1065.0,60.0,1276.5,478.5,38.550000190735,14.625,0.9820999034844913,14.717479,0.97545606
3812,2004-08-16 14:00:00,0.8,824.0,3.9508862355878556,708.0,61.0,1090.5,67.0,1255.5,463.0,35.77499961853,17.799999713898,1.027444905070994,17.189398,1.0113709
3813,2004-08-16 15:00:00,0.8,825.25,3.8481259529430054,702.25,53.0,1076.5,57.0,1267.25,458.0,38.400000572205,16.449999809265,1.0957289777112729,15.496805,1.0822212
3814,2004-08-16 16:00:00,1.0,871.0,4.956727116899973,761.25,61.0,1014.5,60.0,1346.0,520.25,39.724999427795,15.325000047684,1.0963183362658584,15.707893,1.1015043
3815,2004-08-16 17:00:00,1.3,903.0,6.906801269418972,852.75,72.0,930.0,69.0,1420.0,605.5,38.77499961853,15.75,1.0705767610623484,16.006983,1.0839192
3816,2004-08-16 18:00:00,1.3,944.25,6.992541336076682,856.5,67.0,879.5,77.0,1463.25,631.0,35.174999237061,22.324999809265,1.2467069606760048,22.006628,1.234518
3817,2004-08-16 19:00:00,1.3,969.0,6.849891943840394,850.25,70.0,857.0,77.0,1502.75,695.25,31.675000190735,28.224999904633,1.2962231350130655,28.100826,1.3408124
3818,2004-08-16 20:00:00,1.6,1005.0,8.481046789922036,918.75,81.0,788.0,87.0,1542.75,870.75,30.425000190735,30.900000095367,1.3218992696710108,29.870111,1.3041041
3819,2004-08-16 21:00:00,1.4,971.5,7.9713033230967305,898.0,79.0,806.75,88.0,1507.75,878.75,29.5,32.050000190735,1.300491781144395,31.476162,1.3024815
3820,2004-08-16 22:00:00,1.3,960.0,5.712096271148231,798.25,73.0,853.5,84.0,1459.25,780.25,28.0,34.89999961853,1.2988892119124797,36.27672,1.3027357
3821,2004-08-16 23:00:00,1.0,945.5,5.0711119746790105,767.0,57.0,869.75,65.0,1442.5,728.25,28.150000095367,36.550000190735,1.3721582071746743,36.039474,1.3747623
3822,2004-08-17 00:00:00,0.9,958.75,5.467274438558492,786.5,45.0,829.5,54.0,1459.75,820.75,26.5,40.674999237061,1.387284064314971,40.92821,1.3597945
3823,2004-08-17 01:00:00,0.6,877.0,3.088280382026013,657.5,25.0,963.75,37.0,1349.25,663.0,28.27499961853,36.699999809265,1.3877835906245601,34.06061,1.2633154
3824,2004-08-17 02:00:00,0.5,867.0,2.884931454505132,644.75,23.0,1001.25,36.0,1385.25,656.0,25.674999713898,43.800000190735,1.4233109221791949,42.562714,1.3859465
3825,2004-08-17 03:00:00,0.5,835.75,2.592931640953135,625.75,114.5,1023.5,80.08076923076922,1397.25,638.75,24.299999713898,48.950000762939,1.4665569967197525,49.27345,1.5032675
3826,2004-08-17 04:00:00,0.4,820.0,2.1801052689444016,597.25,18.0,1069.25,29.0,1346.25,602.75,24.275000095367,48.299999237061,1.4449370000454744,48.573353,1.4228765
3827,2004-08-17 05:00:00,0.4,827.5,2.473977118278611,617.75,23.0,1038.75,25.0,1354.25,559.75,23.625,49.175000190735,1.4153111785300394,49.70503,1.4226284
3828,2004-08-17 06:00:00,1.0,928.75,5.5604956576171745,791.0,59.0,841.25,41.0,1492.5,788.5,22.150000095367,53.89999961853,1.4200773189474338,57.74666,1.5007045
3829,2004-08-17 07:00:00,2.2,1117.5,12.868432241320129,1079.25,135.0,637.75,68.0,1761.25,1144.75,22.52499961853,52.324999809265,1.4100272514895003,60.04865,1.5392898
3830,2004-08-17 08:00:00,2.5,1155.25,16.027250694192563,1180.5,167.0,579.75,82.0,1849.5,1302.0,24.300000190735,47.799999237061,1.4321026397481953,52.156185,1.5234259
3831,2004-08-17 09:00:00,2.3,1112.25,12.228706894387537,1057.5,190.0,654.25,137.0,1695.0,1297.25,27.324999809265,40.650000572205,1.4547726265426415,38.64057,1.2781966
3832,2004-08-17 10:00:00,2.0,1094.0,10.023350836379478,978.5,142.0,716.5,119.0,1632.5,1191.75,33.300000667572,28.199999809265,1.418948908322102,26.449808,1.4122779
3833,2004-08-17 11:00:00,2.260923076923077,1021.75,7.766392552688361,889.5,306.32686567164177,802.75,130.4122754491018,1499.0,861.5,35.300000190735,23.099999904633,1.298919897363413,24.725832,1.3663807
3834,2004-08-17 12:00:00,2.169631901840491,967.75,5.860115705535284,805.25,273.03850746268654,875.25,124.45492537313433,1391.0,648.5,36.099999427795,21.275000095367,1.2501617408833468,21.22367,1.2477916
3835,2004-08-17 13:00:00,2.2012269938650304,977.75,6.607473744376966,839.5,253.26246246246245,852.0,119.30090090090091,1422.0,694.25,38.5,18.0,1.205475774049595,18.731989,1.2907631
3836,2004-08-17 14:00:00,2.126073619631902,946.5,4.750728721412927,750.75,243.24174174174175,921.75,116.44594594594595,1358.25,594.75,36.474999427795,20.75,1.244646806430353,23.700342,1.2455109
3837,2004-08-17 15:00:00,2.0492307692307694,997.25,5.918707400673933,808.0,238.64011976047905,870.0,117.19191616766467,1447.0,662.25,38.824999809265,19.125,1.3034982119397398,22.343054,1.3127792
3838,2004-08-17 16:00:00,2.2674772036474162,1026.0,6.015120208960161,812.5,261.3468656716418,842.5,123.29731343283584,1462.5,691.75,38.849999427795,19.799999713898,1.3513252721574545,20.356602,1.447543
3839,2004-08-17 17:00:00,2.8163141993957703,973.25,5.01129410974165,764.0,308.03353115727003,914.0,135.79970326409494,1372.75,619.0,38.125,19.700000286102,1.2928157491185899,19.90861,1.2869622
3840,2004-08-17 18:00:00,3.4363363363363364,924.75,4.192061415723198,721.25,350.64494047619047,968.75,145.90089285714285,1316.5,484.25,36.125,20.650000095367,1.215102194836442,20.928406,1.2263366
3841,2004-08-17 19:00:00,3.733233532934132,956.75,5.0411652166151635,765.5,363.97626112759644,929.0,150.07804154302673,1379.5,516.25,32.824999809265,24.275000095367,1.1893894984703985,25.389729,1.2136205
3842,2004-08-17 20:00:00,3.4690690690690693,1029.0,7.457411567811447,876.5,349.08456973293767,806.5,145.11305637982196,1489.25,775.5,30.375,29.800000190735,1.2712138801935817,31.795675,1.3387445
3843,2004-08-17 21:00:00,2.600903614457831,1108.5,9.325773709573658,952.0,289.35327380952384,735.25,130.88779761904763,1601.0,1041.0,29.099999904633,33.575000762939,1.3314451434349868,35.354683,1.4698801
3844,2004-08-17 22:00:00,1.9769696969696966,1105.0,9.976623939037177,976.75,219.3155223880597,692.0,115.06746268656718,1618.25,1137.75,28.575000286102,35.675000190735,1.372595010740854,40.432194,1.4559567
3845,2004-08-17 23:00:00,1.8775075987841943,1038.5,8.160112924625768,905.75,197.8561194029851,727.75,108.05492537313434,1544.75,1090.5,27.974999904633,36.125,1.342535638565869,41.4972,1.4408447
3846,2004-08-18 00:00:00,1.7860182370820665,964.5,6.4460893359755085,832.25,190.40238095238095,795.0,103.28630952380952,1455.25,977.5,25.825000286102,39.5,1.2949464327639728,40.440434,1.3698537
3847,2004-08-18 01:00:00,1.4678018575851395,955.0,5.99363775677734,811.5,157.3236526946108,823.25,90.49101796407186,1464.0,936.0,25.050000190735,40.050000190735,1.2543896270308836,48.92506,1.3867717
3848,2004-08-18 02:00:00,1.0990624999999998,935.0,5.379849891846783,782.25,118.57289156626506,846.75,75.41536144578313,1428.25,866.75,24.449999809265,42.52499961853,1.285449675393761,45.544735,1.4247594
3849,2004-08-18 03:00:00,0.8884615384615384,901.5,4.448750215974709,735.0,114.5,890.0,80.08076923076922,1409.75,780.5,22.974999904633,46.175000190735,1.2783403173491474,51.305264,1.4761844
3850,2004-08-18 04:00:00,0.758659217877095,874.75,4.050256979222614,713.5,81.1328313253012,903.25,58.596385542168676,1378.75,746.0,22.549999713898,46.72500038147,1.261013415222294,48.48962,1.4547803
3851,2004-08-18 05:00:00,0.7129337539432176,884.0,4.33594097421864,729.0,86.79429429429429,919.75,59.5960960960961,1389.0,836.5,22.924999713898,45.72500038147,1.2620968612782317,51.953125,1.3886375
3852,2004-08-18 06:00:00,0.9215625,942.0,6.29188712636252,825.25,125.67844311377247,870.25,71.72005988023952,1449.75,995.0,23.799999713898,41.77499961853,1.2149342366467466,41.778687,1.2878975
3853,2004-08-18 07:00:00,1.8109034267912771,1077.0,10.92183820793345,1011.5,224.60419161676649,707.75,94.6820359281437,1633.25,1138.25,24.425000667572,42.625,1.2865638949096225,50.76751,1.3397381
3854,2004-08-18 08:00:00,2.8237499999999995,1040.0,11.20057651167028,1021.5,344.71185410334346,713.25,121.24573170731706,1623.75,997.75,27.349999427795,36.799999237061,1.318905886705665,38.00424,1.3697062
3855,2004-08-18 09:00:00,2.9724770642201834,982.25,6.529351622974581,836.0,361.30359281437126,840.0,130.86426426426428,1498.25,695.75,29.599999904633,35.35000038147,1.4426399613861896,35.14389,1.4320868
3856,2004-08-18 10:00:00,2.5657492354740064,995.25,5.738409861607065,799.5,339.48035714285714,896.0,133.6720238095238,1501.25,614.75,34.649998664856,28.275000095367,1.53376788796544,28.158522,1.3781291
3857,2004-08-18 11:00:00,2.260923076923077,1024.0,7.049951745139518,859.0,306.32686567164177,810.0,130.4122754491018,1576.25,709.75,33.050000190735,32.625000476837,1.6187964058580622,33.0214,1.6229024
3858,2004-08-18 12:00:00,2.169631901840491,1029.25,5.5656943067991325,791.25,273.03850746268654,855.0,124.45492537313433,1567.0,650.75,33.300000190735,33.075000762939,1.6642459323201344,34.142166,1.7420859
3859,2004-08-18 13:00:00,2.2012269938650304,1002.5,5.467274438558492,786.5,253.26246246246245,850.0,119.30090090090091,1518.0,636.0,34.599998474121,30.124999523163,1.6295973562509152,29.941639,1.5758432
3860,2004-08-18 14:00:00,2.126073619631902,987.25,5.379849891846783,782.25,243.24174174174175,874.75,116.44594594594595,1514.0,592.5,34.925000190735,29.549999713898,1.6275270942766618,30.33162,1.5519091
3861,2004-08-18 15:00:00,2.0492307692307694,1022.75,7.038453654816475,858.5,238.64011976047905,809.5,117.19191616766467,1590.25,683.75,35.60000038147,28.500000476837,1.6292931497296872,28.043083,1.62691
3862,2004-08-18 16:00:00,1.4,1023.25,7.4103512917057,874.5,83.0,784.75,71.0,1589.5,710.5,36.424999237061,27.125000476837,1.6225876875852159,26.957457,1.5989907
3863,2004-08-18 17:00:00,1.7,1063.75,9.06812908450501,942.0,94.0,735.0,78.0,1650.0,801.25,36.75,26.249999523163,1.5984287662689256,25.797676,1.6120561
3864,2004-08-18 18:00:00,1.5,1042.25,8.908666294895685,935.75,84.0,759.0,72.0,1630.0,769.75,36.449998855591,26.77499961853,1.6038462568662861,24.592474,1.5082854
3865,2004-08-18 19:00:00,1.7,1059.25,9.196566740238417,947.0,90.0,732.5,74.0,1670.5,813.0,33.324999809265,32.800000190735,1.6527171222205468,32.042107,1.6204127
3866,2004-08-18 20:00:00,1.6,1050.25,8.52465200763202,920.5,91.0,743.25,70.0,1682.5,851.25,31.349999904633,39.474999427795,1.779847299898509,39.368706,1.732622
3867,2004-08-18 21:00:00,1.4,1024.75,7.928929906349982,896.25,70.0,738.25,55.0,1693.25,822.5,29.875000476837,44.650000572205,1.851084266962359,45.63339,1.8669649
3868,2004-08-18 22:00:00,1.4,1028.5,6.0797640503425585,815.5,75.0,803.5,54.0,1623.75,778.25,29.074999809265,48.449999809265,1.918566586838923,47.297916,1.8405193
3869,2004-08-18 23:00:00,1.4,1054.5,6.412912052758098,830.75,72.0,769.0,53.0,1685.75,826.75,27.950000286102,52.925000190735,1.9640386190960077,52.230095,1.9686062
3870,2004-08-19 00:00:00,1.2,1000.5,5.727878238397379,799.0,59.0,800.25,46.0,1641.75,753.0,27.724999904633,53.025000572205,1.942252651161064,56.283974,1.9690523
3871,2004-08-19 01:00:00,0.9,935.75,4.354656697172651,730.0,48.0,863.5,38.0,1551.0,725.75,27.674999713898,52.574999809265,1.9201911998037842,52.090836,1.8560565
3872,2004-08-19 02:00:00,0.6,862.5,2.335824002116313,608.25,41.0,1034.75,30.0,1465.0,596.75,28.324999809265,49.52499961853,1.8781704359250984,49.78382,1.8966051
3873,2004-08-19 03:00:00,0.4,834.33333333333,1.7545188674267453,565.33333333333,114.5,1186.6666666667,80.08076923076922,1443.6666666667,473.33333333333,28.800000508626,49.033332824707,1.9111821607333104,48.617393,1.7811314
3874,2004-08-19 04:00:00,0.5,841.25,1.9154028575292001,577.75,11.0,1143.75,16.0,1464.25,463.25,27.724999904633,52.500000953674,1.9230224410724874,52.79499,1.9099199
3875,2004-08-19 05:00:00,0.5,871.0,2.3718517576531477,610.75,11.0,1077.25,12.0,1494.25,526.0,27.450000286102,52.97500038147,1.9096848575112542,53.05656,1.9116727
3876,2004-08-19 06:00:00,0.8,962.0,4.668410213400028,746.5,37.0,861.75,38.0,1605.0,711.75,27.050000667572,54.425000190735,1.9168150849621484,53.854164,1.9276463
3877,2004-08-19 07:00:00,1.4,1083.25,7.760400228527269,889.25,72.0,724.5,56.0,1734.0,918.0,27.574999809265,52.14999961853,1.8936450096904405,53.572117,1.9185855
3878,2004-08-19 08:00:00,1.2,1060.75,7.7903815648974515,890.5,53.0,721.25,57.0,1697.0,894.0,29.0,48.525001525879,1.9132670734857584,48.966076,1.9300042
3879,2004-08-19 09:00:00,1.0,1011.75,6.269988276397668,824.25,31.0,802.5,39.0,1611.75,709.75,30.950000762939,42.900000572205,1.890891237860972,40.721672,1.856322
3880,2004-08-19 10:00:00,1.2,1030.75,6.484888375798436,834.0,47.0,792.5,47.0,1640.0,737.25,32.52499961853,39.39999961853,1.898217950305952,39.352615,1.9171867
3881,2004-08-19 11:00:00,1.1,1011.0,6.085164330889835,815.75,33.0,829.75,35.0,1613.75,680.0,36.85000038147,30.924999713898,1.8934224892506042,30.525684,1.8860328
3882,2004-08-19 12:00:00,1.2,1009.25,6.2590510600905835,823.75,35.0,821.75,44.0,1606.0,669.5,36.224999427795,30.599999427795,1.8104960853312855,30.468338,1.8326968
3883,2004-08-19 13:00:00,1.1,980.0,5.596929682822607,792.75,32.0,858.25,43.0,1549.25,653.5,37.699999809265,27.724999904633,1.7779732978355427,27.325268,1.6788785
3884,2004-08-19 14:00:00,1.0,960.5,5.807066327844245,802.75,23.0,851.75,34.0,1552.0,617.75,37.124999046326,27.150000095367,1.687437794764347,29.452572,1.7025713
3885,2004-08-19 15:00:00,1.0,965.75,5.4209160125202605,784.25,27.0,870.25,36.0,1530.25,652.0,39.525000572205,24.325000286102,1.7215784892341952,23.302443,1.7092389
3886,2004-08-19 16:00:00,1.2,1021.75,6.810174913240995,848.5,32.0,812.75,44.0,1583.25,732.25,39.875,23.75,1.7127445485286923,24.017286,1.7494045
3887,2004-08-19 17:00:00,1.7,1090.5,9.345221010408595,952.75,51.0,723.0,63.0,1687.5,853.25,39.625,24.25,1.7255103635271818,25.21147,1.7361912
3888,2004-08-19 18:00:00,1.7,1063.0,8.481046789922036,918.75,46.0,735.0,60.0,1676.25,821.0,37.224999427795,29.10000038147,1.8185239908426094,29.284458,1.8293649
3889,2004-08-19 19:00:00,1.7,1116.0,9.332254224116117,952.25,62.0,702.0,66.0,1759.0,894.75,33.875,37.074999809265,1.926353022563588,37.627663,2.051027
3890,2004-08-19 20:00:00,1.7,1100.5,7.4103512917057,874.5,65.0,722.25,68.0,1747.75,927.25,31.624999523163,43.550000190735,1.9943738945940446,45.32373,2.0298715
3891,2004-08-19 21:00:00,2.600903614457831,1072.0,6.412912052758098,830.75,289.35327380952384,756.5,130.88779761904763,1676.5,857.25,30.25,47.300000190735,2.0034011650689827,48.820465,2.0328863
3892,2004-08-19 22:00:00,1.9769696969696966,1079.75,7.772386848630005,889.75,219.3155223880597,722.75,115.06746268656718,1701.5,869.25,29.799999713898,49.050001144409,2.024792599282377,45.47683,1.9003233
3893,2004-08-19 23:00:00,1.8775075987841943,1005.0,5.576097817863698,791.75,197.8561194029851,809.25,108.05492537313434,1637.5,724.5,28.999999523163,51.675000190735,2.037466678344848,51.057495,1.8611073
3894,2004-08-20 00:00:00,1.7860182370820665,998.25,5.25237752206223,776.0,190.40238095238095,810.0,103.28630952380952,1608.0,664.5,28.549999713898,52.14999961853,2.003578693639694,51.772682,1.9382002
3895,2004-08-20 01:00:00,1.4678018575851395,999.5,4.996386946200936,763.25,157.3236526946108,806.5,90.49101796407186,1618.75,679.75,27.724999427795,53.675000190735,1.966061431643883,53.19437,2.0139775
3896,2004-08-20 02:00:00,1.0990624999999998,931.5,4.169049102505206,720.0,118.57289156626506,858.75,75.41536144578313,1561.5,604.5,27.424999713898,53.525000572205,1.9267101282172705,54.041428,1.8190534
3897,2004-08-20 03:00:00,0.8884615384615384,808.0,1.4363779720588181,539.25,114.5,1205.75,80.08076923076922,1382.5,426.5,28.549999713898,48.72500038147,1.8719918183318884,48.153828,1.8267511
3898,2004-08-20 04:00:00,0.758659217877095,795.0,0.9503141503157698,494.0,81.1328313253012,1398.0,58.596385542168676,1353.25,400.25,28.925000190735,48.35000038147,1.898158761846668,48.24172,1.4576889
3899,2004-08-20 05:00:00,0.7129337539432176,886.0,2.404477535468702,613.0,86.79429429429429,1075.25,59.5960960960961,1483.75,521.5,27.050000190735,54.824999809265,1.9309027722414835,55.034027,1.8815283
3900,2004-08-20 06:00:00,0.9215625,974.25,4.5436999334123085,740.0,125.67844311377247,872.5,71.72005988023952,1595.25,703.0,26.125000476837,58.950000762939,1.9669125646938415,59.05302,1.9180819
3901,2004-08-20 07:00:00,1.8109034267912771,1112.0,8.908666294895685,935.75,224.60419161676649,683.25,94.6820359281437,1791.5,965.25,26.700000286102,58.025000572205,2.0023013586502603,58.285114,1.8675874
3902,2004-08-20 08:00:00,2.8237499999999995,1175.25,12.875866141999703,1079.5,344.71185410334346,591.25,121.24573170731706,1930.75,1102.0,27.925000190735,54.925000190735,2.0353087183258447,53.44004,2.063475
3903,2004-08-20 09:00:00,2.9724770642201834,1090.5,8.624678823055866,924.5,361.30359281437126,701.25,130.86426426426428,1752.75,1058.25,29.724999904633,50.525000572205,2.076747769320657,49.547104,1.8324859
3904,2004-08-20 10:00:00,2.5657492354740064,1065.75,7.772386848630005,889.75,339.48035714285714,747.25,133.6720238095238,1690.25,906.25,32.224999904633,41.425000190735,1.9623795456608237,40.658096,1.9397116
3905,2004-08-20 11:00:00,2.260923076923077,1031.0,7.706558078246595,887.0,306.32686567164177,777.25,130.4122754491018,1665.25,843.5,35.599999427795,32.199999332428,1.840815252623717,31.202261,1.8296043
3906,2004-08-20 12:00:00,2.169631901840491,1004.0,7.25246168751516,867.75,273.03850746268654,772.0,124.45492537313433,1632.0,763.0,35.674999237061,31.400000095367,1.802510471840061,29.951223,1.7981331
